TenantId,"TimeGenerated [UTC]",DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,OriginalLogSeverity,AdditionalExtensions,DeviceAction,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,CommunicationDirection,DeviceDnsDomain,DeviceExternalID,DeviceFacility,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DestinationPort,DestinationIP,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceAddress,DeviceName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,Message,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,Protocol,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,ReceiptTime,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,SourcePort,SourceIP,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,Computer,SourceSystem,SimplifiedDeviceAction,Type,"_ResourceId"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:48.677 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259187930133900;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35414,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59450,,,,59450,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:48.697 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259188310569924;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35415,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59451,,,,59451,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:48.698 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259188310604754;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35416,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",64953,,,,64953,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:49.677 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259189050234681;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35423,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",64955,,,,64955,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:49.680 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259189400146883;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35425,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59454,,,,59454,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:49.680 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259189420256441;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35426,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",64956,,,,64956,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:49.680 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259188680702206;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35417,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59452,,,,59452,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.670 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259189720368622;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35427,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59455,,,,59455,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.672 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259189790256528;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35428,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",64957,,,,64957,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.676 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259190100332778;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=1;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=bd7c1dca-f55e-51ec-3e0f-b03b43da864b;FTNTFGTpolicyname=Servers to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port2,,port1,,,,,,,,,,443,"20.190.154.19",,,,,,,,,35430,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",59456,,,,59456,"10.10.10.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.676 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259190150169186;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=41475;FTNTFGTapp=Microsoft.Authentication;FTNTFGTappcat=Collaboration;FTNTFGTapprisk=elevated;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=9;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"40.126.26.133",,,,,,,,,35431,,,,,,,,,,7322,,,,,,,,,,,660,6,,,,,,,,,,,,"192.168.1.5",64958,,,,64958,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.676 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259190190517025;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=40568;FTNTFGTapp=HTTPS.BROWSER;FTNTFGTappcat=Web.Client;FTNTFGTapprisk=medium;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=11;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"204.79.197.203",,,,,,,,,35437,,,,,,,,,,5067,,,,,,,,,,,976,6,,,,,,,,,,,,"192.168.1.5",64962,,,,64962,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.676 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259190190519965;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=40568;FTNTFGTapp=HTTPS.BROWSER;FTNTFGTappcat=Web.Client;FTNTFGTapprisk=medium;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=11;FTNTFGTrcvdpkt=10;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"204.79.197.203",,,,,,,,,35436,,,,,,,,,,5067,,,,,,,,,,,976,6,,,,,,,,,,,,"192.168.1.5",64961,,,,64961,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.677 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259190240298961;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=40568;FTNTFGTapp=HTTPS.BROWSER;FTNTFGTappcat=Web.Client;FTNTFGTapprisk=medium;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=11;FTNTFGTrcvdpkt=11;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"13.107.21.200",,,,,,,,,35440,,,,,,,,,,6449,,,,,,,,,,,976,6,,,,,,,,,,,,"192.168.1.5",64964,,,,64964,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
"00000000-0000-0000-0000-000000000000","6/26/2022, 3:59:50.677 PM",Fortinet,Fortigate,"v7.2.0",00013,"traffic:forward server-rst",3,,"FTNTFGTeventtime=1656259190260444770;FTNTFGTtz=+0200;FTNTFGTlogid=0000000013;cat=traffic:forward;FTNTFGTsubtype=forward;FTNTFGTlevel=notice;FTNTFGTvd=root;FTNTFGTsrcintfrole=undefined;FTNTFGTdstintfrole=undefined;FTNTFGTsrccountry=Reserved;FTNTFGTdstcountry=United States;FTNTFGTpolicyid=2;FTNTFGTpolicytype=policy;FTNTFGTpoluuid=e0d67860-f55e-51ec-58e5-4aac062c3622;FTNTFGTpolicyname=Client to Internet;FTNTFGTtrandisp=snat;FTNTFGTappid=40568;FTNTFGTapp=HTTPS.BROWSER;FTNTFGTappcat=Web.Client;FTNTFGTapprisk=medium;FTNTFGTapplist=default;FTNTFGTduration=5;FTNTFGTsentpkt=12;FTNTFGTrcvdpkt=11;FTNTFGTutmaction=block;FTNTFGTcountweb=1;FTNTFGTcountapp=1","server-rst",HTTPS,,,,,,,,FGVMEVCHT5F8HV01,,port3,,port1,,,,,,,,,,443,"20.86.249.62",,,,,,,,,35439,,,,,,,,,,6574,,,,,,,,,,,847,6,,,,,,,,,,,,"192.168.1.5",64963,,,,64963,"10.10.20.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM02,OpsManager,"server-rst",CommonSecurityLog,"/subscriptions/00000000-0000-0000-0000-000000000000/resourcegroups/collector01_group/providers/microsoft.compute/virtualmachines/collector01"
